FORMATION,Calibre (CALI),Resistividad Media (RMED),Resistividad Profunda (RDEP),Densidad Total (RHOB),Rayos Gamma (GR),Factor Fotoeléctrico (PEF),Lentitud Compresional (DTC),Potencial Espontáneo (SP),Resistividad de Zona Lavada (RXO),Porosidad de Densidad (PHID),Volumen de Arcilla (VSH),TARGET,TARGET_BINARIO
Statfjord Fm.,9.3342618942,4.9928970337,4.0252065659,2.5207459927,101.80705261,5.1265339851,80.227180481,63.456932068,3.3654875755,0.07833576199999982,1.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.1166477203,5.1086359024,4.3024864197,2.4889092445,101.04173279,4.5025253296,77.377128601,61.713047028,6.8082885742,0.09763076090909095,1.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.0548000336,5.7477436066,4.5631990433,2.4729909897,97.313232422,3.8792676926,77.747497559,59.717395782,8.0889902115,0.10727818806060603,1.0,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9450473785,6.7025842667,4.6719527245,2.4680020809,97.437950134,3.4581577778,76.375595093,56.97359848,9.7262878418,0.1103017691515152,1.0,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9300403595,7.1118965149,4.5234007835,2.4570295811,90.706169128,3.1539366245,74.380378723,54.976585388,10.85595417,0.11695176903030297,1.0,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9061183929,7.3737039566,3.9289536476,2.4251582623,76.632881165,3.0265967846,74.872528076,51.744449615,7.5046768188,0.13626771981818173,0.9243917250702889,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9060001373,6.4492115974,3.2311630249,2.3853516579,59.154415131,2.8917057514,76.981315613,48.996623993,5.5719947815,0.1603929346060607,0.6193941393905079,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9139108658,4.683658123,2.7245976925,2.3523650169,43.084037781,2.7872843742,80.214050293,47.486995697,4.8943896294,0.18038483824242427,0.3389675685931316,JUSTO,RESERVORIO
Statfjord Fm.,8.9061069489,3.6950790882,2.4141156673,2.351013422,32.638595581,2.7745473385,82.100028992,46.975460052,4.6018490791,0.1812039866666667,0.15669558624865967,JUSTO,RESERVORIO
Statfjord Fm.,8.9138746262,3.302996397,2.3154950142,2.3510000706,25.73208046,2.8089284897,83.355529785,45.985176086,4.4434452057,0.18121207842424236,0.03617754803705193,JUSTO,RESERVORIO
Statfjord Fm.,8.9061555862,3.1224536896,2.2875237465,2.3608059883,20.783792496,2.8718266487,82.88470459,44.989002228,4.0065956116,0.1752690979999999,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.0603015423,2.2468893528,2.356108427,22.598638535,3.021242857,81.040672302,44.479644775,4.2327942848,0.17811610484848472,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.155629158,2.1815805435,2.3647844791,21.069555283,3.2337882519,82.464080811,43.980773926,4.4214978218,0.17285789145454547,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.1161267757,2.1186509132,2.3611049652,20.848899841,3.4551939964,81.769645691,43.238853455,4.4941654205,0.1750878998787878,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.1004269123,2.0791099072,2.362942934,17.732158661,3.4972097874,82.235771179,43.217998505,4.5115447044,0.1739739793939394,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.1299996376,2.0557422638,2.3668711185,19.832914352,3.2618367672,81.76612854,43.459518433,4.296195507,0.17159326151515134,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.1493432522,2.0472764969,2.3650691509,21.761545181,3.1576561928,82.474067688,44.431819916,4.1605987549,0.17268536309090896,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.1866004467,2.062410593,2.3650000095,22.415533066,3.0505857468,82.259208679,43.746822357,4.5855731964,0.17272726696969687,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.2120227814,2.0697262287,2.3563518524,20.920719147,3.0226960182,82.129882813,43.239112854,4.3242964745,0.17796857430303026,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9060001373,3.2618131638,2.085313797,2.3569571972,20.739358902,2.9357874393,82.005363464,43.695724487,4.4096693993,0.17760169866666672,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9136381149,3.2305822372,2.0974576473,2.3684575558,21.077726364,2.8182878494,81.761291504,45.147789001,4.4665136337,0.1706317843636363,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9139995575,3.235667944,2.125623703,2.3775727749,21.659809113,2.7724814415,80.083053589,45.931201935,4.2937326431,0.16510740915151512,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9139995575,3.2436022758,2.1403040886,2.3846518993,22.741865158,2.8063907623,79.406082153,46.205169678,4.1253523827,0.16081703072727263,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.9291448593,3.4067997932,2.1646625996,2.3812139034,25.237104416,2.9081311226,78.073539734,45.981769562,4.3204994202,0.1629006646060606,0.02754026270001716,JUSTO,RESERVORIO
Statfjord Fm.,8.951716423,3.5944478512,2.2160410881,2.3819441795,26.584480286,3.0072040558,77.527915955,46.439281464,4.5897579193,0.16245807303030296,0.05105184469776232,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,3.6436183453,2.2924690247,2.3791742325,26.964946747,3.2659459114,77.617736816,45.997844696,4.9252500534,0.16413682878787872,0.057690948599180225,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,3.6854655743,2.4050602913,2.3808794022,26.675792694,3.8027169704,76.450431824,48.547645569,4.6593446732,0.16310339260606047,0.052645237614991486,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,3.7404942513,2.5947928429,2.3800628185,30.259361267,4.6007623672,75.554771423,48.250850677,4.7834849358,0.16359829181818183,0.11517817161256418,JUSTO,RESERVORIO
Statfjord Fm.,8.9455308914,3.8663077354,2.8973641396,2.3874692917,36.18964386,5.2519788742,74.916473389,48.68396759,5.3980031013,0.15910952018181815,0.21866104417960827,JUSTO,RESERVORIO
Statfjord Fm.,8.9384803772,4.4058318138,3.3324210644,2.4056944847,40.95892334,5.2440919876,73.827308655,49.18283844,5.6412262917,0.14806394866666653,0.3018845218007292,JUSTO,RESERVORIO
Statfjord Fm.,8.9519357681,5.4613556862,3.8711779118,2.4395158291,43.545970917,4.5875859261,73.285484314,48.52243042,11.41225338,0.1275661641818182,0.34702825829847683,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,7.1209974289,4.2862691879,2.4744369984,42.300113678,3.889493227,73.365844727,48.698921204,11.272768021,0.10640181915151518,0.3252881668478018,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,8.2234945297,4.2550797462,2.5019218922,45.072483063,3.4640243053,71.413551331,49.639308929,10.966703415,0.08974430775757575,0.37366575143632924,JUSTO,RESERVORIO
Statfjord Fm.,8.9530000687,9.2615604401,3.9332945347,2.5214924812,49.71465683,3.3799049854,70.789672852,49.717998505,9.7085599899,0.0778833447272726,0.4546712463399912,POBRE,NO_RESERVORIO
Statfjord Fm.,8.9171819687,10.771191597,3.5909891129,2.5413680077,48.573131561,3.5703201294,72.586799622,48.801200867,20.012971878,0.06583757109090901,0.4347517379368967,POBRE,NO_RESERVORIO
Statfjord Fm.,8.8709411621,8.4793834686,3.3028154373,2.564987421,42.511474609,3.8724627495,74.696800232,49.631076813,10.35197258,0.051522775151515036,0.32897639518183464,POBRE,NO_RESERVORIO
Statfjord Fm.,8.8460140228,4.5225362778,3.1567351818,2.5597007275,30.634870529,3.7585110664,77.156059265,50.401008606,5.1520895958,0.054726831818181707,0.12173077285844058,POBRE,NO_RESERVORIO
Statfjord Fm.,8.8367204666,3.425057888,2.9948456287,2.5043983459,23.020284653,3.2616541386,81.47013092,48.878253937,4.3546881676,0.08824342672727276,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.8432617188,3.479088068,2.8211400509,2.4263782501,22.091775894,2.8858342171,82.328887939,48.491455078,4.3731899261,0.13552833327272726,0.0,JUSTO,RESERVORIO
Statfjord Fm.,8.8439998627,3.4141256809,2.6474404335,2.3637635708,30.155582428,2.7245726585,80.563972473,48.919956207,4.1453771591,0.17347662375757558,0.11336724064882404,JUSTO,RESERVORIO
Statfjord Fm.,8.9072275162,3.6227817535,2.4937047958,2.3381283283,45.903759003,2.7903347015,80.036277771,48.51789093,4.5518541336,0.18901313436363643,0.38817143827638123,JUSTO,RESERVORIO
Statfjord Fm.,9.0480337143,3.8223137856,2.5455675125,2.3404979706,62.342739105,3.0138278008,85.397361755,49.814693451,4.4783587456,0.18757698751515148,0.6750300923707833,POBRE,NO_RESERVORIO
Statfjord Fm.,9.2513999939,3.9945142269,2.4247086048,2.3777828217,76.223571777,3.5340685844,86.785003662,52.878501892,6.2171196938,0.1649801080606061,0.9172493148099591,POBRE,NO_RESERVORIO
Statfjord Fm.,9.1548748016,4.654528141,2.0413069725,2.4464318752,79.135574341,4.2084007263,85.197090149,54.557922363,8.966635704,0.12337462109090902,0.9680634852174563,POBRE,NO_RESERVORIO
Statfjord Fm.,9.189201355,5.3619818687,1.8060846329,2.510235548,73.900985718,4.5412421227,83.437896729,52.938796997,8.386759758,0.08470572848484854,0.8767204068868876,POBRE,NO_RESERVORIO
Statfjord Fm.,9.1816663742,5.5971217155,1.7652209997,2.5516688824,62.721290588,4.2458152771,83.472236633,51.165454865,6.7182278633,0.059594616727272676,0.6816357800865077,POBRE,NO_RESERVORIO
Statfjord Fm.,9.1800003052,4.4015884399,1.7700921297,2.5622055531,50.435382843,3.9573667049,82.72429657,48.092033386,3.8758678436,0.05320875569696959,0.46724784736859454,POBRE,NO_RESERVORIO
Statfjord Fm.,9.2215604782,2.2891368866,1.7763055563,2.5656528473,36.596565247,4.1034779549,84.504051208,45.95268631,2.9312832355,0.051119486484848445,0.2257617840474573,POBRE,NO_RESERVORIO
Statfjord Fm.,9.2675714493,2.0003659725,1.7822920084,2.5430679321,23.075208664,4.1491875648,88.057502747,45.498249054,3.2321426868,0.0648073138787878,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.2729997635,2.5107059479,1.7829999924,2.4978399277,17.833627701,4.146282196,90.146881104,45.687133789,3.8547978401,0.09221822563636367,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.2940216064,3.8082408905,1.7829999924,2.4061632156,18.478038788,3.8016178608,90.484481812,45.936569214,3.5713829994,0.14777986933333334,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3721323013,3.5067453384,1.7847472429,2.3293514252,20.92029953,3.8516554832,87.76990509,46.622020721,4.2127885818,0.1943324695757575,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4100122452,3.3543481827,1.8120125532,2.2851450443,24.626571655,3.7992720604,84.651954651,47.152885437,4.8776497841,0.22112421557575748,0.01688652353771401,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4209527969,3.3194029331,1.8646705151,2.2895600796,25.423976898,3.9386274815,80.882171631,48.084125519,5.7962212563,0.21844843660606045,0.030801169906010922,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4358472824,3.3082106113,1.9152736664,2.3221569061,25.698348999,3.8441705704,78.752235413,48.650520325,7.4192690849,0.19869278418181813,0.03558893722037965,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4776983261,3.2983698845,1.9616981745,2.361520052,21.176486969,3.8457541466,76.558242798,46.991996765,7.941968441,0.17483633212121213,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.484000206,3.3056073189,1.9654177427,2.4031512737,17.911218643,3.9034793377,75.712043762,44.781322479,5.9273757935,0.14960528866666672,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4779911041,2.9850666523,1.916924715,2.4399056435,16.936830521,3.5824551582,76.054244995,45.541110992,5.0334067345,0.12732991303030303,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4770002365,2.5028591156,1.8192394972,2.4578230381,17.138072968,3.356603384,78.048439026,45.290565491,3.8595991135,0.11647088600000001,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4770002365,2.1529786587,1.7145007849,2.4625570774,19.970998764,3.289424181,81.464851379,45.431091309,3.2881700993,0.11360177127272718,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4770002365,1.9698313475,1.6369415522,2.4485480785,20.479352951,3.7036252022,83.487701416,45.467998505,3.1274871826,0.12209207363636358,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4829349518,1.8993676901,1.6014120579,2.4231076241,21.597242355,4.3072462082,84.491874695,44.832103729,3.1211743355,0.13751053084848477,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4780902863,2.0294573307,1.6138850451,2.3793201447,19.330097198,4.5991292,84.41394043,44.50693512,3.502068758,0.1640483971515152,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4770002365,2.4590377808,1.6851813793,2.3374884129,19.138465881,4.4013624191,82.796730042,44.467998505,4.9347853661,0.18940096187878785,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.4963083267,2.9253623486,1.7693564892,2.3108522892,19.200592041,4.0312533379,80.716087341,44.04825592,4.1743788719,0.20554406715151508,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.5066986084,3.1917262077,1.8256988525,2.3170468807,19.228954315,3.8313257694,79.642417908,43.549381256,4.2194480896,0.20178976927272724,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.5080003738,3.3166725636,1.9517316818,2.3457193375,20.891427994,3.752623558,78.247528076,43.885486603,4.435500145,0.1844125227272728,0.0,POBRE,NO_RESERVORIO
Statfjord Fm.,9.5080003738,3.4703474045,2.1470971107,2.3784358501,20.387613297,3.7501163483,78.207847595,44.591537476,4.3160247803,0.16458433327272734,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.5080003738,3.6065807343,2.3610339165,2.397261858,23.184663773,3.7485239506,78.146400452,45.754074097,4.7483329773,0.1531746315151516,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.5080003738,3.7157933712,2.556707859,2.4016532898,22.724895477,3.78966856,77.195068359,46.58795166,4.5307168961,0.15051315769696963,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.5080003738,3.7199862003,2.7622885704,2.4036486149,23.852754593,3.971203804,77.618263245,46.92408371,4.3421721458,0.1493038697575758,0.003383488705668797,JUSTO,RESERVORIO
Statfjord Fm.,9.5014343262,3.6817066669,3.058365345,2.4081037045,26.975139618,4.1122984886,78.365585327,46.967998505,3.725041151,0.1466038154545453,0.05786881323787898,JUSTO,RESERVORIO
Statfjord Fm.,9.4811811447,3.4661691189,3.5257527828,2.4098181725,34.523609161,4.3747940063,79.522789001,48.195346832,3.3079822063,0.14556474393939384,0.18958889563606415,JUSTO,RESERVORIO
Statfjord Fm.,9.4190654755,3.2559888363,4.0984258652,2.4108159542,50.418464661,4.5572986603,78.220046997,50.303943634,4.6482949257,0.1449600277575758,0.46695262668652476,JUSTO,RESERVORIO
Statfjord Fm.,9.3742647171,3.466370821,4.6236243248,2.4459898472,65.989547729,4.7148060799,76.145843506,51.938579559,13.365839958,0.12364251684848486,0.7386665593005792,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3605184555,4.8241248131,4.9750118256,2.5147624016,74.88923645,4.5051226616,72.104255676,51.812915802,16.295225143,0.08196218084848475,0.8939652890590387,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3468856812,9.0184211731,5.2215561867,2.5928008556,80.149124146,4.0327672958,68.221481323,52.121799469,18.273002625,0.034666148121211965,0.9857498338300794,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,13.362090111,5.5768642426,2.6402139664,75.022895813,3.7450265884,68.204681396,51.412651062,17.290719986,0.0059309294545452996,0.8962976323515908,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,14.04344368,5.9973292351,2.6447877884,72.257980347,3.6816799641,68.67616272,52.623409271,15.202260017,0.0031589161212120975,0.8480501179473935,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,13.563536644,6.1100292206,2.6440000534,63.453956604,3.7332625389,68.850105286,52.167163849,15.549008369,0.003636331272727155,0.6944207330426158,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,9.8587675095,5.8746209145,2.6368243694,56.037166595,3.6620633602,69.971290588,51.170696259,17.916238785,0.007985230666666492,0.5649984461074488,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,6.7102484703,5.362393856,2.6175160408,44.827911377,3.4690895081,71.640762329,49.974597931,21.672513962,0.01968724799999995,0.3693979985562693,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,5.3714427948,4.6952381134,2.5749619007,33.490203857,3.136390686,74.674560547,48.727420807,10.817507744,0.045477635939393905,0.17155607043644044,POBRE,NO_RESERVORIO
Statfjord Fm.,9.3439998627,4.5793447495,4.0571208,2.5088953972,26.940637589,2.8179497719,76.659088135,48.07289505,6.5908646584,0.08551794109090911,0.05726675608220047,JUSTO,RESERVORIO
Statfjord Fm.,9.3439998627,4.0318021774,3.5782833099,2.4405052662,22.530931473,2.6463959217,78.671714783,48.951358795,5.1875014305,0.12696650533333317,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.355761528,3.7284090519,3.2009429932,2.3962044716,19.067611694,2.5732676983,80.595169067,48.825954437,4.6118631363,0.15381547175757576,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.371509552,3.6450722218,3.011197567,2.3778362274,16.294956207,2.6175863743,81.488647461,48.717998505,4.6851124763,0.16494774096969692,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4295701981,3.6751995087,2.9425802231,2.375,18.240156174,2.6306142807,79.578605652,47.743526459,4.7963824272,0.16666666666666663,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4752674103,4.0476527214,2.9133741856,2.3734476566,21.220701218,2.6182789803,77.059806824,49.408195496,6.73524189,0.16760748084848492,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.484000206,4.9200487137,2.8948512077,2.3768672943,23.857385635,2.8006227016,74.469657898,50.161365509,8.3826770782,0.16553497315151497,0.003464299952287007,JUSTO,RESERVORIO
Statfjord Fm.,9.484000206,5.9701914787,2.8547532558,2.4042210579,24.20895195,3.0303215981,72.621788025,49.832393646,9.7518405914,0.14895693460606052,0.009599099028633526,JUSTO,RESERVORIO
Statfjord Fm.,9.4540109634,5.5513958931,2.7955560684,2.4412200451,23.395887375,3.3418228626,73.21118927,49.910236359,10.615106583,0.12653330599999987,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,4.3246302605,2.7081642151,2.4622671604,21.423171997,3.3448486328,75.512573242,49.201305389,6.4898142815,0.1137774785454544,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.6197078228,2.6394438744,2.4377610683,19.125684738,3.3727889061,77.746833801,48.013980865,4.6886739731,0.12862965557575756,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.3641381264,2.5687172413,2.4023797512,18.066890717,3.4058945179,79.200721741,46.386985779,4.7905540466,0.15007287806060612,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.2332763672,2.466067791,2.382625103,18.404216766,3.3009705544,80.637481689,45.778419495,4.998398304,0.16204539212121202,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.1520752907,2.3581008911,2.3759756088,19.567056656,3.1769464016,80.71648407,45.528980255,4.8114242554,0.16607538860606047,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.0778021812,2.273296833,2.3667213917,18.668020248,2.9965171814,81.377601624,45.091697693,4.7967028618,0.17168400503030296,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4449996948,3.064249754,2.2112529278,2.3542506695,18.73472023,2.8515155315,80.968795776,44.405536652,4.5145201683,0.17924201848484853,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4689264297,3.0966556072,2.2014861107,2.3539907932,17.418790817,2.6999866962,80.189231873,44.031074524,4.5254063606,0.17939951927272726,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.4941453934,3.1845254898,2.2760529518,2.3631997108,17.434114456,2.6527218819,79.813644409,43.781639099,5.0602068901,0.17381835709090904,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.5578756332,3.4313714504,2.5473413467,2.386775732,16.427007675,2.6603443623,79.286254883,43.903495789,6.0098338127,0.15952985939393946,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.6009187698,3.788203001,2.9390792847,2.4006540775,16.48916626,2.769077301,77.831184387,45.076980591,6.3098335266,0.15111874090909083,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.609000206,4.2208909988,3.408162117,2.4111077785,16.403186798,2.8508813381,76.914329529,46.389331818,6.0782427788,0.14478316454545456,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.609000206,4.6442112923,3.581823349,2.4110608101,16.795034409,3.0979070663,76.474441528,47.269104004,5.8913311958,0.14481163024242422,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.6148509979,4.8739466667,3.6104335785,2.4100000858,16.717405319,3.2509541512,76.557846069,47.650844574,6.0641746521,0.14545449345454534,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.6512479782,4.8298282623,3.6252017021,2.4078140259,16.124387741,3.2472610474,77.26260376,47.717998505,6.3996863365,0.14677937824242418,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.6981430054,4.8340482712,3.6471610069,2.4040944576,16.652814865,2.9816584587,78.317245483,49.897312164,6.4168181419,0.14903366206060611,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.7616930008,6.0298633575,3.6742770672,2.3950340748,19.026470184,3.0435845852,79.801795959,51.804271698,5.7562379837,0.1545248031515152,0.0,JUSTO,RESERVORIO
Statfjord Fm.,9.8943424225,4.7574877739,3.6899411678,2.3912780285,23.877996445,3.5178990364,79.257354736,54.203292847,5.4928984642,0.15680119484848484,0.0038239566450812505,JUSTO,RESERVORIO
Statfjord Fm.,10.100384712,3.898563385,3.7044963837,2.4190223217,36.17048645,4.5736274719,78.156486511,54.788368225,7.9485125542,0.13998647169696968,0.21832674917989198,JUSTO,RESERVORIO
Statfjord Fm.,10.21410656,3.819136858,3.7190213203,2.485833168,56.413421631,4.9508218765,77.606575012,55.433807373,9.2382612228,0.0994950496969696,0.5715640610393671,POBRE,NO_RESERVORIO
